/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_9223_ch_81_strand.fast5,69667.37993630573,63022.539171974524,58288.090127388525
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL606_20171218_FAH48513_MN17454_sequencing_throughput_AMW_RNA_model_training_1_78785_read_4863_ch_504_strand.fast5,103666.27624820215,99390.17598109716,98558.71204027119
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL551_20171218_FAH44748_MN17263_sequencing_throughput_AMW_RNA_model_training_QC_3_31493_read_20522_ch_325_strand.fast5,49147.91733100472,43550.82600164371,41473.5549928087
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL553_20171218_FAH48263_MN16295_sequencing_throughput_AMW_RNA_model_training_QC_1_67316_read_33244_ch_343_strand.fast5,51614.35708855557,41811.88349085678,39797.67658722004
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL601_20171218_FAH48341_MN20913_sequencing_throughput_AMW_RNA_model_training_3_16006_read_23626_ch_142_strand.fast5,46371.499619889044,40483.96037600163,39658.60440723237
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_26631_ch_136_strand.fast5,34889.821656050946,31035.5500308198,30315.52126566673
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL550_20171218_FAH44644_MN17798_sequencing_throughput_AMW_RNA_model_training_QC_2_80242_read_27693_ch_139_strand.fast5,40650.009204848975,33617.26870762276,32453.958249434963
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL553_20171218_FAH48263_MN16295_sequencing_throughput_AMW_RNA_model_training_QC_1_67316_read_5679_ch_381_strand.fast5,55625.97839531537,49972.285771522475,48930.81607766589
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_15660_ch_224_strand.fast5,64296.09453462089,55877.541627285784,54436.528066570754
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_1251_ch_19_strand.fast5,59399.689326073545,52673.24921923155,51692.310036983756
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_13999_ch_131_strand.fast5,72701.15753030613,65479.92987466609,63865.773104581865
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL601_20171218_FAH48341_MN20913_sequencing_throughput_AMW_RNA_model_training_3_16006_read_26173_ch_225_strand.fast5,60620.2181323197,52776.40222929935,51645.082627902186
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL550_20171218_FAH44644_MN17798_sequencing_throughput_AMW_RNA_model_training_QC_2_80242_read_4921_ch_35_strand.fast5,81184.87621738236,73034.90005136633,72161.68831929319
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_8704_ch_292_strand.fast5,43636.68535031846,36442.825477706996,35415.13121019107
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL553_20171218_FAH48263_MN16295_sequencing_throughput_AMW_RNA_model_training_QC_1_67316_read_11643_ch_313_strand.fast5,60939.018748715825,54907.240959523304,53913.77167659748
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_2826_ch_407_strand.fast5,45241.272621738215,38367.82645366754,34903.60958495992
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_404_ch_105_strand.fast5,39398.77776864599,31714.702568317236,30677.58812410109
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL554_20171218_FAH48345_MN21826_sequencing_throughput_AMW_RNA_model_training_QC_1_93394_read_7727_ch_511_strand.fast5,64746.740343127174,56356.957622765556,54867.183121019094
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL553_20171218_FAH48263_MN16295_sequencing_throughput_AMW_RNA_model_training_QC_1_67316_read_7084_ch_451_strand.fast5,72988.90682145057,66647.6678652147,65362.28159030202
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL606_20171218_FAH48513_MN17454_sequencing_throughput_AMW_RNA_model_training_1_78785_read_8446_ch_382_strand.fast5,91678.98439490446,79134.36019108279,77512.21050955413
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL554_20171218_FAH48345_MN21826_sequencing_throughput_AMW_RNA_model_training_QC_1_93394_read_19521_ch_303_strand.fast5,62264.71479350728,56152.87341277993,55134.23318265871
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_5388_ch_78_strand.fast5,57262.143651119775,51069.855588658305,50262.16584138072
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_41533_ch_449_strand.fast5,62500.89202794328,57236.92757345385,55722.63642901169
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL554_20171218_FAH48345_MN21826_sequencing_throughput_AMW_RNA_model_training_QC_1_93394_read_15207_ch_320_strand.fast5,84259.2128621327,80908.15677008421,78978.76083829872
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL608_20171218_FAH48322_MN20310_sequencing_throughput_AMW_RNA_model_training_2_69742_read_6037_ch_202_strand.fast5,54842.63411752618,50788.9973803164,49708.027583727126
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL549_20171218_FAH45267_MN19103_sequencing_throughput_AMW_RNA_model_training_QC_2_98152_read_6174_ch_103_strand.fast5,104740.61122868293,90909.90576330385,89196.36703307989
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL554_20171218_FAH48345_MN21826_sequencing_throughput_AMW_RNA_model_training_QC_1_93394_read_10099_ch_512_strand.fast5,137970.06817341276,130214.98002876513,128790.57608382986
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_1643_ch_368_strand.fast5,63506.332134785276,56733.399116498855,55565.652044380506
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_7595_ch_324_strand.fast5,52166.42611464969,48175.73821656051,46845.508917197454
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_9857_ch_435_strand.fast5,58247.326700225996,49455.32526196835,48129.54726731044
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL606_20171218_FAH48513_MN17454_sequencing_throughput_AMW_RNA_model_training_1_78785_read_25402_ch_104_strand.fast5,29297.485607150185,24116.805414012735,22301.67658722005
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_10806_ch_411_strand.fast5,47104.62983357304,38164.49792479967,36252.7716046846
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL607_20171218_FAH48571_MN20031_sequencing_throughput_AMW_RNA_model_training_2_62038_read_6910_ch_53_strand.fast5,33754.87086500924,28636.616293404557,27486.0009245942
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL608_20171218_FAH48322_MN20310_sequencing_throughput_AMW_RNA_model_training_2_69742_read_20908_ch_386_strand.fast5,34138.63662420381,27348.88831929319,26230.576833778505
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_13856_ch_162_strand.fast5,63590.3428498048,53002.77730634887,51711.61077665913
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL551_20171218_FAH44748_MN17263_sequencing_throughput_AMW_RNA_model_training_QC_3_31493_read_15382_ch_140_strand.fast5,30656.629587014588,24601.575960550643,23773.90675981097
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL601_20171218_FAH48341_MN20913_sequencing_throughput_AMW_RNA_model_training_3_16006_read_15191_ch_363_strand.fast5,30546.481374563373,26872.557088555564,26072.296352989513
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL608_20171218_FAH48322_MN20310_sequencing_throughput_AMW_RNA_model_training_2_69742_read_32630_ch_512_strand.fast5,52694.47650503389,46285.5040373947,43865.789942469695
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_2997_ch_336_strand.fast5,50796.53986028354,45420.93681939593,42861.12584754469
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL550_20171218_FAH44644_MN17798_sequencing_throughput_AMW_RNA_model_training_QC_2_80242_read_1449_ch_32_strand.fast5,50280.35544483253,45674.072108074775,44678.118954181205
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL549_20171218_FAH45267_MN19103_sequencing_throughput_AMW_RNA_model_training_QC_2_98152_read_5240_ch_227_strand.fast5,39134.59635298951,33157.98242243682,32112.07498459009
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL551_20171218_FAH44748_MN17263_sequencing_throughput_AMW_RNA_model_training_QC_3_31493_read_8619_ch_500_strand.fast5,60366.026320115045,54529.61662214915,51461.76024244913
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL601_20171218_FAH48341_MN20913_sequencing_throughput_AMW_RNA_model_training_3_16006_read_13071_ch_127_strand.fast5,58396.07760427367,49699.2000616396,45521.959667146075
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_11699_ch_434_strand.fast5,32906.576412574475,28243.448818574067,27067.870433531945
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL605_20171218_FAH48303_MN19035_sequencing_throughput_AMW_RNA_model_training_1_46471_read_1673_ch_378_strand.fast5,33564.72937127593,28421.20327717278,27287.19752414217
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL606_20171218_FAH48513_MN17454_sequencing_throughput_AMW_RNA_model_training_1_78785_read_1353_ch_298_strand.fast5,40163.429474008626,32790.129700020545,31939.36434148346
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL551_20171218_FAH44748_MN17263_sequencing_throughput_AMW_RNA_model_training_QC_3_31493_read_23343_ch_379_strand.fast5,48079.547750154095,42231.10743784672,41038.706985822886
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL601_20171218_FAH48341_MN20913_sequencing_throughput_AMW_RNA_model_training_3_16006_read_26301_ch_142_strand.fast5,43079.94140127387,37963.04968152865,36157.08789808916
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL552_20171218_FAH44643_MN19119_sequencing_throughput_AMW_RNA_model_training_QC_3_96726_read_1001_ch_248_strand.fast5,81422.51218409697,76705.18241216354,75838.73408670639
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_7865_ch_257_strand.fast5,64276.328241216346,57832.06288267926,57017.27071091021
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL608_20171218_FAH48322_MN20310_sequencing_throughput_AMW_RNA_model_training_2_69742_read_20944_ch_380_strand.fast5,39067.55692418326,30872.770505444823,29830.65893774398
/shares/hdd/data/RNA/RNA_Nanopore/reads/reads/MINICOL609_20171218_FAH48310_MN15831_sequencing_throughput_AMW_RNA_model_training_3_35126_read_19952_ch_86_strand.fast5,36871.28416889253,31944.5939079515,30588.62411136223
